Time,Horizon,Vectical
0.01,3.76,10.96
0.01,-21.019998,9.739999
0.01,-45.099998,6.47
0.01,52.819998,7.72
0.01,28.399999,10.78
0.01,3.97,10.96
0.01,-20.809999,9.720002
0.01,-44.889999,6.45
0.01,53.01,7.750001
0.01,28.610003,10.810001
0.01,4.18,10.980001
0.01,-20.609999,9.709999
0.01,-44.680001,6.42
0.01,53.219999,7.790001
0.01,28.809998,10.83
0.01,4.379999,10.969999
0.01,-20.400001,9.709999
0.01,-44.469998,6.39
0.01,53.429997,7.82
0.01,29.019998,10.869999
0.01,4.59,10.97
0.01,-20.209999,9.7
0.01,-44.26,6.38
0.01,53.64,7.84
0.01,29.229999,10.87
0.01,4.8,10.969999
0.01,-19.980001,9.69
0.01,-44.050002,6.340001
0.01,53.839998,7.88
0.01,29.419999,10.909999
0.01,5,11.000001
0.01,-19.789999,9.669999
0.01,-43.839998,6.32
0.01,54.070002,7.920001
0.01,29.649998,10.940001
0.01,5.21,10.980002
0.01,-19.57,9.69
0.01,-43.63,6.290001
0.01,54.259994,7.95
0.01,29.839998,10.96
0.01,5.42,10.98
0.01,-19.360001,9.639999
0.01,-43.419997,6.27
0.01,54.489999,7.98
0.01,30.070004,10.99
0.01,5.619999,10.989999
0.01,-19.170001,9.649998
0.01,-43.209999,6.24
0.01,54.68,8.010001
0.01,30.279998,11.029999
0.01,5.83,10.989999
0.01,-18.939998,9.639999
0.01,-43.000001,6.219999
0.01,54.889994,8.039999
0.01,30.47,11.05
0.01,6.04,11
0.01,-18.75,9.62
0.01,-42.780002,6.2
0.01,55.100002,8.089999
0.01,30.68,11.09
0.01,6.25,11
0.01,-18.540001,9.609999
0.01,-42.579999,6.18
0.01,55.320001,8.13
0.01,30.879998,11.1
0.01,6.45,11
0.01,-18.319998,9.600001
0.01,-42.359995,6.139999
0.01,55.509998,8.159999
0.01,31.090001,11.14
0.01,6.66,11.01
0.01,-18.129999,9.589999
0.01,-42.149997,6.129999
0.01,55.720001,8.179999
0.01,31.299997,11.159998
0.01,6.87,11.01
0.01,-17.92,9.57
0.01,-41.939999,6.100001
0.01,55.929999,8.220001
0.01,31.510003,11.189999
0.01,7.07,11.02
0.01,-17.709999,9.559999
0.01,-41.729996,6.07
0.01,56.139997,8.250001
0.01,31.720001,11.210002
0.01,7.279999,11.02
0.01,-17.499999,9.55
0.01,-41.519997,6.049999
0.01,56.369997,8.3
0.01,31.930004,11.250002
0.01,7.49,11.029999
0.01,-17.28,9.55
0.01,-41.289998,6.030001
0.01,56.569995,8.33
0.01,32.139997,11.280001
0.01,7.669999,11.029999
0.01,-17.089999,9.52
0.01,-41.099996,6.009999
0.01,56.779998,8.369998
0.01,32.34,11.300001
0.01,7.900001,11.040001
0.01,-16.879998,9.53
0.01,-40.889998,5.980001
0.01,56.989996,8.399999
0.01,32.550001,11.349999
0.01,8.109999,11.049999
0.01,-16.669999,9.52
0.01,-40.68,5.969999
0.01,57.199994,8.44
0.01,32.759999,11.389999
0.01,8.309999,11.049999
0.01,-16.45,9.529999
0.01,-40.45,5.939999
0.01,57.410002,8.48
0.01,32.969999,11.400001
0.01,8.52,11.060001
0.01,-16.239999,9.51
0.01,-40.229999,5.91
0.01,57.619996,8.499999
0.01,33.159999,11.42
0.01,8.730001,11.06
0.01,-16.05,9.49
0.01,-40.039997,5.889999
0.01,57.819998,8.559999
0.01,33.37,11.48
0.01,8.929999,11.089999
0.01,-15.839999,9.509998
0.01,-39.81,5.87
0.01,58.050002,8.59
0.01,33.579998,11.509999
0.01,9.140001,11.1
0.01,-15.63,9.499999
0.01,-39.599999,5.859999
0.01,58.239999,8.619999
0.01,33.789999,11.529999
0.01,9.35,11.079998
0.01,-15.43,9.489998
0.01,-39.389998,5.819999
0.01,58.449998,8.659999
0.01,33.999999,11.57
0.01,9.56,11.11
0.01,-15.219999,9.479998
0.01,-39.179998,5.810001
0.01,58.660001,8.699999
0.01,34.210002,11.600001
0.01,9.76,11.14
0.01,-15.009999,9.489999
0.01,-38.970002,5.799999
0.01,58.879995,8.74
0.01,34.420001,11.629999
0.01,9.97,11.12
0.01,-14.799999,9.48
0.01,-38.759999,5.769999
0.01,59.090003,8.770001
0.01,34.630001,11.669999
0.01,10.180001,11.149999
0.01,-14.599999,9.489998
0.01,-38.549998,5.76
0.01,59.299996,8.81
0.01,34.829997,11.7
0.01,10.379999,11.14
0.01,-14.389999,9.459998
0.01,-38.34,5.74
0.01,59.509999,8.86
0.01,35.04,11.74
0.01,10.589999,11.16
0.01,-14.180001,9.469999
0.01,-38.129999,5.710001
0.01,59.709997,8.890001
0.01,35.249998,11.769999
0.01,10.8,11.17
0.01,-13.97,9.46
0.01,-37.920001,5.7
0.01,59.92,8.930001
0.01,35.459999,11.789998
0.01,11,11.18
0.01,-13.76,9.45
0.01,-37.71,5.68
0.01,60.129998,8.970001
0.01,35.669999,11.850001
0.01,11.21,11.21
0.01,-13.559999,9.479998
0.01,-37.499999,5.669999
0.01,60.340002,8.999999
0.01,35.879998,11.88
0.01,11.42,11.199998
0.01,-13.349999,9.45
0.01,-37.279998,5.64
0.01,60.549995,9.050001
0.01,36.089998,11.919999
0.01,11.62,11.22
0.01,-13.139998,9.479998
0.01,-37.079998,5.63
0.01,60.769999,9.079999
0.01,36.299999,11.949999
0.01,11.830001,11.23
0.01,-12.94,9.469998
0.01,-36.87,5.62
0.01,60.979997,9.13
0.01,36.489998,11.989999
0.01,12.04,11.260001
0.01,-12.73,9.459999
0.01,-36.649996,5.6
0.01,61.19,9.169999
0.01,36.699999,12.02
0.01,12.24,11.27
0.01,-12.52,9.469999
0.01,-36.440003,5.59
0.01,61.399998,9.220001
0.01,36.909997,12.060001
0.01,12.45,11.3
0.01,-12.31,9.46
0.01,-36.23,5.579999
0.01,61.619997,9.250001
0.01,37.119998,12.109999
0.01,12.66,11.309999
0.01,-12.109999,9.469999
0.01,-36.019999,5.56
0.01,61.810004,9.31
0.01,37.329999,12.170001
0.01,12.859999,11.360001
0.01,-11.899999,9.499999
0.01,-35.819999,5.559999
0.01,62.029993,9.360001
0.01,37.54,12.23
0.01,13.07,11.38
0.01,-11.690001,9.51
0.01,-35.609998,5.57
0.01,62.030003,9.400001
0.01,37.549995,12.299999
0.01,13.07,11.459999
0.01,-11.7,9.589999
0.01,-35.620001,5.63
0.01,61.83,9.39
0.01,37.339999,12.29
0.01,12.84,11.49
0.01,-11.909999,9.629999
0.01,-35.830002,5.67
0.01,61.629998,9.359999
0.01,37.130001,12.259999
0.01,12.64,11.48
0.01,-12.119999,9.64
0.01,-36.039998,5.7
0.01,61.409999,9.34
0.01,36.919996,12.269997
0.01,12.43,11.51
0.01,-12.33,9.69
0.01,-36.259999,5.74
0.01,61.219997,9.31
0.01,36.710002,12.24
0.01,12.219999,11.51
0.01,-12.54,9.69
0.01,-36.469997,5.77
0.01,61.009994,9.28
0.01,36.510002,12.23
0.01,12.02,11.52
0.01,-12.750001,9.719998
0.01,-36.68,5.8
0.01,60.8,9.26
0.01,36.299999,12.2
0.01,11.809999,11.529999
0.01,-12.959999,9.75
0.01,-36.900002,5.84
0.01,60.590002,9.229999
0.01,36.110002,12.2
0.01,11.62,11.54
0.01,-13.17,9.76
0.01,-37.110002,5.870001
0.01,60.369998,9.189999
0.01,35.879998,12.169998
0.01,11.389999,11.529999
0.01,-13.379999,9.77
0.01,-37.320001,5.889999
0.01,60.16,9.159999
0.01,35.669999,12.14
0.01,11.19,11.519999
0.01,-13.59,9.779999
0.01,-37.530001,5.91
0.01,59.949997,9.13
0.01,35.469999,12.12
0.01,10.98,11.54
0.01,-13.8,9.8
0.01,-37.74,5.939999
0.01,59.739999,9.110001
0.01,35.28,12.109999
0.01,10.789999,11.549999
0.01,-14,9.809999
0.01,-37.959998,5.98
0.01,59.530001,9.069999
0.01,35.069999,12.08
0.01,10.57,11.54
0.01,-14.209999,9.839999
0.01,-38.169999,6
0.01,59.339994,9.029999
0.01,34.859998,12.039999
0.01,10.360001,11.529999
0.01,-14.42,9.83
0.01,-38.379997,6.01
0.01,59.109999,8.999999
0.01,34.630001,12.030001
0.01,10.149999,11.529999
0.01,-14.629999,9.86
0.01,-38.610002,6.049999
0.01,58.919997,8.98
0.01,34.439999,12.009999
0.01,9.95,11.539999
0.01,-14.839998,9.87
0.01,-38.820002,6.079999
0.01,58.709999,8.959999
0.01,34.239997,12
0.01,9.76,11.55
0.01,-15.050001,9.9
0.01,-39.019995,6.109999
0.01,58.499996,8.92
0.01,34.030001,11.960001
0.01,9.55,11.549999
0.01,-15.259999,9.909999
0.01,-39.230001,6.13
0.01,58.279997,8.889999
0.01,33.82,11.950001
0.01,9.33,11.56
0.01,-15.460001,9.92
0.01,-39.459998,6.169999
0.01,58.069994,8.85
0.01,33.609997,11.909998
0.01,9.12,11.529999
0.01,-15.67,9.93
0.01,-39.669999,6.19
0.01,57.86,8.830001
0.01,33.399997,11.9
0.01,8.91,11.55
0.01,-15.879999,9.94
0.01,-39.879997,6.219999
0.01,57.669999,8.799999
0.01,33.190001,11.869999
0.01,8.71,11.539999
0.01,-16.090001,9.95
0.01,-40.09,6.240001
0.01,57.459995,8.770001
0.01,32.979998,11.849999
0.01,8.52,11.55
0.01,-16.299999,9.979999
0.01,-40.300001,6.270001
0.01,57.249997,8.730001
0.01,32.780005,11.82
0.01,8.31,11.549999
0.01,-16.509998,9.97
0.01,-40.519997,6.29
0.01,57.039999,8.700001
0.01,32.570004,11.799999
0.01,8.08,11.54
0.01,-16.720001,10
0.01,-40.73,6.32
0.01,56.830001,8.68
0.01,32.359999,11.770001
0.01,7.900001,11.56
0.01,-16.92,10.019999
0.01,-40.939996,6.35
0.01,56.609997,8.629999
0.01,32.15,11.730001
0.01,7.669999,11.529999
0.01,-17.13,10.03
0.01,-41.149999,6.37
0.01,56.409994,8.61
0.01,31.959998,11.730001
0.01,7.479999,11.55
0.01,-17.34,10.04
0.01,-41.359997,6.4
0.01,56.19,8.580001
0.01,31.749998,11.7
0.01,7.28,11.54
0.01,-17.549998,10.049999
0.01,-41.570001,6.419999
0.01,55.980002,8.54
0.01,31.519998,11.659999
0.01,7.05,11.539999
0.01,-17.76,10.059999
0.01,-41.779999,6.449999
0.01,55.769999,8.51
0.01,31.329996,11.66
0.01,6.86,11.55
0.01,-17.96,10.079999
0.01,-42.000003,6.48
0.01,55.560001,8.489999
0.01,31.130001,11.629999
0.01,6.66,11.550002
0.01,-18.170001,10.089999
0.01,-42.209996,6.5
0.01,55.349998,8.45
0.01,30.92,11.59
0.01,6.43,11.54
0.01,-18.38,10.1
0.01,-42.420004,6.53
0.01,55.159996,8.419999
0.01,30.71,11.579999
0.01,6.240001,11.539999
0.01,-18.590001,10.11
0.01,-42.630002,6.56
0.01,54.930001,8.39
0.01,30.499999,11.559997
0.01,6.020001,11.55
0.01,-18.8,10.14
0.01,-42.84,6.59
0.01,54.730003,8.349999
0.01,30.289996,11.52
0.01,5.83,11.55
0.01,-19.01,10.14
0.01,-43.049999,6.61
0.01,54.519995,8.32
0.01,30.080003,11.500001
0.01,5.6,11.55
0.01,-19.209999,10.149999
0.01,-43.259997,6.63
0.01,54.310002,8.3
0.01,29.869999,11.47
0.01,5.4,11.540001
0.01,-19.420001,10.159999
0.01,-43.47,6.65
0.01,54.099999,8.27
0.01,29.669999,11.45
0.01,5.19,11.54
0.01,-19.63,10.18
0.01,-43.689999,6.68
0.01,53.889996,8.23
0.01,29.459999,11.429999
0.01,4.979999,11.529998
0.01,-19.839998,10.19
0.01,-43.899997,6.709999
0.01,53.680002,8.2
0.01,29.249998,11.41
0.01,4.8,11.529999
0.01,-20.05,10.199999
0.01,-44.11,6.74
0.01,53.490001,8.179999
0.01,29.059998,11.389998
0.01,4.59,11.549999
0.01,-20.250002,10.220001
0.01,-44.319999,6.76
0.01,53.270002,8.140001
0.01,28.829997,11.34
0.01,4.38,11.539999
0.01,-20.46,10.25
0.01,-44.549998,6.79
0.01,53.059999,8.099999
0.01,28.64,11.32
0.01,4.18,11.54
0.01,-20.649999,10.239999
0.01,-44.74,6.81
0.01,52.85,8.070001
0.01,28.429999,11.300001
0.01,3.97,11.54
0.01,-20.879999,10.259998
0.01,-44.949998,6.83
0.01,52.639997,8.05
0.01,28.210002,11.28
0.01,3.739999,11.539999
0.01,-21.089999,10.27
0.01,-45.179998,6.88
0.01,52.429999,8.02
0.01,28.019998,11.260001
0.01,3.55,11.55
0.01,-21.280001,10.299999
0.01,-45.38,6.9
0.01,52.220001,7.98
0.01,27.789999,11.23
0.01,3.33,11.55
0.01,-21.5,10.299999
0.01,-45.599999,6.92
0.01,52.009998,7.960001
0.01,27.599999,11.209999
0.01,3.12,11.55
0.01,-21.709996,10.33
0.01,-45.819998,6.95
0.01,51.799999,7.92
0.01,27.37,11.19
0.01,2.92,11.55
0.01,-21.919999,10.33
0.01,-46.030001,6.979999
0.01,51.58,7.89
0.01,27.18,11.149999
0.01,2.73,11.55
0.01,-22.109999,10.340001
0.01,-46.239999,7.009999
0.01,51.389998,7.86
0.01,26.969999,11.13
0.01,2.52,11.539999
0.01,-22.320002,10.359999
0.01,-46.449998,7.02
0.01,51.179995,7.829999
0.01,26.759999,11.109999
0.01,2.31,11.539999
0.01,-22.540001,10.380001
0.01,-46.660001,7.05
0.01,50.969997,7.81
0.01,26.560001,11.09
0.01,2.11,11.539999
0.01,-22.73,10.39
0.01,-46.869999,7.079999
0.01,50.760004,7.77
0.01,26.349998,11.069999
0.01,1.88,11.54
0.01,-22.96,10.41
0.01,-47.079997,7.11
0.01,50.549996,7.74
0.01,26.139997,11.049999
0.01,1.68,11.54
0.01,-23.150002,10.420001
0.01,-47.290005,7.139999
0.01,50.340002,7.709999
0.01,25.930001,11.02
0.01,1.49,11.56
0.01,-23.379996,10.439999
0.01,-47.509999,7.17
0.01,50.119999,7.680001
0.01,25.720001,10.99
0.01,1.26,11.539999
0.01,-23.579999,10.439999
0.01,-47.709997,7.19
0.01,49.91,7.649999
0.01,25.51,10.959998
0.01,1.07,11.559999
0.01,-23.769998,10.47
0.01,-47.930001,7.230001
0.01,49.699997,7.619999
0.01,25.299997,10.93
0.01,0.85,11.539999
0.01,-24,10.47
0.01,-48.16,7.25
0.01,49.51,7.590001
0.01,25.109997,10.909999
0.01,0.66,11.56
0.01,-24.19,10.479999
0.01,-48.349997,7.279999
0.01,49.299997,7.559999
0.01,24.899999,10.89
0.01,0.43,11.559997
0.01,-24.4,10.499999
0.01,-48.56,7.31
0.01,49.089999,7.520001
0.01,24.700002,10.869999
0.01,0.23,11.549999
0.01,-24.610001,10.519999
0.01,-48.769999,7.319999
0.01,48.890001,7.499999
0.01,24.51,10.849999
0.01,0.04,11.55
0.01,-24.79,10.53
0.01,-48.980002,7.35
0.01,48.679998,7.469999
0.01,24.299999,10.809999
0.01,-0.17,11.559999
0.01,-25.019997,10.549998
0.01,-49.19,7.38
0.01,48.469995,7.449999
0.01,24.090001,10.81
0.01,-0.35,11.559999
0.01,-25.209999,10.560001
0.01,-49.380002,7.409999
0.01,48.259997,7.4
0.01,23.879998,10.77
0.01,-0.56,11.56
0.01,-25.419999,10.579999
0.01,-49.599996,7.439999
0.01,48.049998,7.39
0.01,23.670002,10.75
0.01,-0.77,11.58
0.01,-25.630003,10.599999
0.01,-49.809999,7.47
0.01,47.84,7.339999
0.01,23.459996,10.730001
0.01,-0.97,11.559999
0.01,-25.83,10.599999
0.01,-50.019997,7.49
0.01,47.619996,7.31
0.01,23.25,10.699998
0.01,-1.18,11.56
0.01,-26.040003,10.619999
0.01,-50.23,7.52
0.01,47.409998,7.28
0.01,23.05,10.680001
0.01,-1.39,11.56
0.01,-26.249999,10.63
0.01,-50.46,7.540001
0.01,47.2,7.259999
0.01,22.84,10.659999
0.01,-1.59,11.56
0.01,-26.459997,10.65
0.01,-50.670003,7.59
0.01,46.989997,7.22
0.01,22.629999,10.639999
0.01,-1.82,11.56
0.01,-26.689997,10.669999
0.01,-50.879996,7.610001
0.01,46.8,7.19
0.01,22.440002,10.600001
0.01,-2.01,11.56
0.01,-26.870001,10.67
0.01,-51.089995,7.639999
0.01,46.589997,7.18
0.01,22.21,10.579999
0.01,-2.22,11.59
0.01,-27.079999,10.699998
0.01,-51.300003,7.67
0.01,46.379998,7.15
0.01,21.999999,10.560001
0.01,-2.44,11.59
0.01,-27.290002,10.700001
0.01,-51.510001,7.7
0.01,46.17,7.12
0.01,21.809997,10.549999
0.01,-2.63,11.59
0.01,-27.5,10.72
0.01,-51.719999,7.72
0.01,45.949996,7.069999
0.01,21.599999,10.509999
0.01,-2.84,11.569999
0.01,-27.710001,10.740001
0.01,-51.930002,7.750001
0.01,45.740003,7.04
0.01,21.38,10.49
0.01,-3.04,11.569999
0.01,-27.909996,10.76
0.01,-52.139996,7.78
0.01,45.550001,7.02
0.01,21.190001,10.469998
0.01,-3.25,11.58
0.01,-28.119999,10.78
0.01,-52.349999,7.800001
0.01,45.319997,6.979999
0.01,20.98,10.440001
0.01,-3.46,11.58
0.01,-28.33,10.78
0.01,-52.559997,7.829999
0.01,45.119999,6.959999
0.01,20.770002,10.420001
0.01,-3.66,11.580002
0.01,-28.539998,10.8
0.01,-52.780001,7.87
0.01,44.910001,6.929999
0.01,20.559999,10.380001
0.01,-3.87,11.579999
0.01,-28.740001,10.800001
0.01,-52.989999,7.89
0.01,44.699998,6.9
0.01,20.349999,10.369999
0.01,-4.09,11.589999
0.01,-28.950001,10.820001
0.01,-53.199997,7.92
0.01,44.489999,6.86
0.01,20.14,10.329999
0.01,-4.28,11.590002
0.01,-29.16,10.840001
0.01,-53.410001,7.940001
0.01,44.280001,6.83
0.01,19.929999,10.31
0.01,-4.489999,11.589999
0.01,-29.369998,10.86
0.01,-53.619999,7.969999
0.01,44.069998,6.81
0.01,19.72,10.299998
0.01,-4.699999,11.6
0.01,-29.579999,10.880001
0.01,-53.829997,7.999999
0.01,43.849999,6.77
0.01,19.51,10.259999
0.01,-4.9,11.58
0.01,-29.780001,10.880001
0.01,-54.04,8.03
0.01,43.660002,6.74
0.01,19.299999,10.240001
0.01,-5.11,11.58
0.01,-29.990002,10.9
0.01,-54.249998,8.060001
0.01,43.430003,6.71
0.01,19.100003,10.23
0.01,-5.32,11.629999
0.01,-30.2,10.92
0.01,-54.479998,8.089999
0.01,43.240001,6.69
0.01,18.89,10.209999
0.01,-5.52,11.589999
0.01,-30.409996,10.940001
0.01,-54.67,8.12
0.01,43.030002,6.659999
0.01,18.68,10.18
0.01,-5.730001,11.600001
0.01,-30.610001,10.940001
0.01,-54.879998,8.15
0.01,42.809999,6.62
0.01,18.49,10.16
0.01,-5.94,11.6
0.01,-30.819997,10.949999
0.01,-55.089996,8.17
0.01,42.599995,6.6
0.01,18.279999,10.129999
0.01,-6.14,11.6
0.01,-31.029997,10.98
0.01,-55.299999,8.2
0.01,42.390002,6.58
0.01,18.050001,10.11
0.01,-6.35,11.61
0.01,-31.239998,10.989999
0.01,-55.530004,8.239999
0.01,42.179999,6.55
0.01,17.84,10.089999
0.01,-6.56,11.61
0.01,-31.449999,11.009999
0.01,-55.739997,8.26
0.01,41.970001,6.52
0.01,17.649998,10.059999
0.01,-6.76,11.619999
0.01,-31.650001,11.029999
0.01,-55.929999,8.29
0.01,41.759998,6.48
0.01,17.44,10.03
0.01,-6.97,11.6
0.01,-31.860002,11.029999
0.01,-56.139997,8.309999
0.01,41.559995,6.45
0.01,17.229999,10.009999
0.01,-7.18,11.629999
0.01,-32.050004,11.049999
0.01,-56.35,8.35
0.01,41.329996,6.41
0.01,17.029999,9.99
0.01,-7.38,11.609999
0.01,-32.27,11.059998
0.01,-56.58,8.37
0.01,41.139999,6.4
0.01,16.82,9.96
0.01,-7.59,11.62
0.01,-32.469996,11.1
0.01,-56.779998,8.399999
0.01,40.93,6.369999
0.01,16.61,9.95
0.01,-7.799999,11.629998
0.01,-32.690002,11.1
0.01,-57.009997,8.440001
0.01,40.709997,6.33
0.01,16.399999,9.91
0.01,-7.999999,11.629999
0.01,-32.899998,11.12
0.01,-57.22,8.46
0.01,40.499998,6.3
0.01,16.19,9.9
0.01,-8.209999,11.619999
0.01,-33.109998,11.13
0.01,-57.429998,8.499999
0.01,40.289998,6.26
0.01,15.979999,9.86
0.01,-8.419999,11.62
0.01,-33.309998,11.149999
0.01,-57.640002,8.52
0.01,40.079997,6.24
0.01,15.77,9.83
0.01,-8.619999,11.609999
0.01,-33.519999,11.16
0.01,-57.85,8.54
0.01,39.89,6.21
0.01,15.579999,9.82
0.01,-8.830001,11.640001
0.01,-33.710003,11.179998
0.01,-58.059993,8.580001
0.01,39.65,6.18
0.01,15.35,9.78
0.01,-9.039999,11.62
0.01,-33.939998,11.180001
0.01,-58.270001,8.61
0.01,39.439999,6.16
0.01,15.139999,9.77
0.01,-9.24,11.629999
0.01,-34.140001,11.21
0.01,-58.48,8.64
0.01,39.249997,6.12
0.01,14.950002,9.74
0.01,-9.45,11.62
0.01,-34.349999,11.209999
0.01,-58.689998,8.659999
0.01,39.039999,6.089999
0.01,14.739999,9.72
0.01,-9.66,11.62
0.01,-34.540001,11.23
0.01,-58.900001,8.689999
0.01,38.820002,6.049999
0.01,14.529999,9.69
0.01,-9.870001,11.629999
0.01,-34.750001,11.260001
0.01,-59.109999,8.719999
0.01,38.610002,6.030001
0.01,14.32,9.66
0.01,-10.07,11.639999
0.01,-34.969995,11.26
0.01,-59.319993,8.749999
0.01,38.399999,5.98
0.01,14.119998,9.639999
0.01,-10.279999,11.64
0.01,-35.16,11.269999
0.01,-59.529996,8.78
0.01,38.189998,5.96
0.01,13.91,9.610001
0.01,-10.49,11.61
0.01,-35.369998,11.27
0.01,-59.740004,8.800001
0.01,37.969999,5.93
0.01,13.700001,9.58
0.01,-10.69,11.62
0.01,-35.579999,11.3
0.01,-59.949997,8.84
0.01,37.759998,5.889999
0.01,13.49,9.55
0.01,-10.900001,11.63
0.01,-35.780001,11.3
0.01,-60.16,8.85
0.01,37.55,5.87
0.01,13.280001,9.54
0.01,-11.11,11.62
0.01,-35.989997,11.33
0.01,-60.369998,8.890001
0.01,37.360001,5.83
0.01,13.070001,9.5
0.01,-11.31,11.62
0.01,-36.2,11.329999
0.01,-60.580002,8.91
0.01,37.139997,5.789999
0.01,12.859999,9.469999
0.01,-11.52,11.61
0.01,-36.410001,11.34
0.01,-60.789995,8.939999
0.01,36.929999,5.750001
0.01,12.650001,9.42
0.01,-11.729999,11.599999
0.01,-36.609999,11.349999
0.01,-60.999998,8.959999
0.01,36.719998,5.73
0.01,12.44,9.41
0.01,-11.929998,11.59
0.01,-36.819999,11.360001
0.01,-61.209996,8.989999
0.01,36.500002,5.69
0.01,12.23,9.36
0.01,-12.14,11.6
0.01,-37.03,11.360001
0.01,-61.429995,9.009999
0.01,36.290001,5.63
0.01,12.02,9.31
0.01,-12.35,11.55
0.01,-37.229998,11.349999
0.01,-61.619997,9.020001
0.01,36.07,5.59
0.01,11.82,9.28
0.01,-12.56,11.539999
0.01,-37.440001,11.360001
0.01,-61.83,9.05
0.01,36.059996,5.51
0.01,11.819999,9.169999
0.01,-12.560001,11.440002
0.01,-37.43,11.26
0.01,-61.82,8.979999
0.01,36.269997,5.489999
0.01,11.999999,9.139999
0.01,-12.350001,11.37
0.01,-37.219997,11.199998
0.01,-61.600001,8.919999
0.01,36.48,5.5
0.01,12.21,9.13
0.01,-12.14,11.34
0.01,-37.010001,11.16
0.01,-61.389998,8.869999
0.01,36.690001,5.51
0.01,12.439999,9.129999
0.01,-11.94,11.309999
0.01,-36.8,11.120001
0.01,-61.179999,8.830001
0.01,36.900002,5.52
0.01,12.63,9.14
0.01,-11.730001,11.28
0.01,-36.589997,11.08
0.01,-60.969996,8.789999
0.01,37.110002,5.53
0.01,12.830001,9.129999
0.01,-11.52,11.26
0.01,-36.379999,11.029999
0.01,-60.749997,8.740001
0.01,37.320001,5.55
0.01,13.04,9.149999
0.01,-11.319999,11.23
0.01,-36.169998,11.009999
0.01,-60.539994,8.689999
0.01,37.530001,5.57
0.01,13.249999,9.14
0.01,-11.109999,11.199998
0.01,-35.96,10.969999
0.01,-60.330001,8.659999
0.01,37.74,5.58
0.01,13.460001,9.14
0.01,-10.900001,11.190003
0.01,-35.750002,10.930001
0.01,-60.109997,8.61
0.01,37.95,5.59
0.01,13.669999,9.149998
0.01,-10.7,11.159998
0.01,-35.540001,10.9
0.01,-59.899999,8.569999
0.01,38.139997,5.61
0.01,13.869999,9.16
0.01,-10.49,11.14
0.01,-35.33,10.86
0.01,-59.690001,8.53
0.01,38.349996,5.63
0.01,14.080001,9.16
0.01,-10.279999,11.129998
0.01,-35.129998,10.84
0.01,-59.479998,8.49
0.01,38.560001,5.639999
0.01,14.29,9.169998
0.01,-10.079999,11.1
0.01,-34.919997,10.809999
0.01,-59.269999,8.450001
0.01,38.770002,5.66
0.01,14.5,9.179999
0.01,-9.870001,11.09
0.01,-34.710001,10.769999
0.01,-59.049996,8.41
0.01,38.979995,5.69
0.01,14.709999,9.200001
0.01,-9.66,11.070001
0.01,-34.500003,10.75
0.01,-58.840002,8.379999
0.01,39.189996,5.700001
0.01,14.909999,9.19
0.01,-9.459999,11.060001
0.01,-34.289998,10.719998
0.01,-58.630004,8.33
0.01,39.399997,5.73
0.01,15.12,9.21
0.01,-9.250001,11.029999
0.01,-34.079997,10.7
0.01,-58.400004,8.29
0.01,39.609997,5.74
0.01,15.33,9.22
0.01,-9.039999,11.03
0.01,-33.869999,10.660001
0.01,-58.210002,8.26
0.01,39.819996,5.76
0.01,15.54,9.24
0.01,-8.84,11
0.01,-33.669999,10.639999
0.01,-57.979998,8.22
0.01,40.019998,5.779999
0.01,15.750001,9.23
0.01,-8.629999,10.989999
0.01,-33.46,10.599999
0.01,-57.78,8.17
0.01,40.229999,5.810001
0.01,15.96,9.25
0.01,-8.419999,10.969999
0.01,-33.249997,10.569999
0.01,-57.550001,8.13
0.01,40.439999,5.819999
0.01,16.160001,9.260001
0.01,-8.22,10.940001
0.01,-33.059998,10.549999
0.01,-57.339998,8.099999
0.01,40.65,5.839999
0.01,16.349999,9.28
0.01,-8.01,10.930001
0.01,-32.830001,10.51
0.01,-57.13,8.060001
0.01,40.859996,5.859999
0.01,16.579999,9.28
0.01,-7.8,10.930001
0.01,-32.62,10.49
0.01,-56.920001,8.01
0.01,41.069999,5.889999
0.01,16.79,9.290001
0.01,-7.6,10.900001
0.01,-32.409999,10.469999
0.01,-56.699998,7.98
0.01,41.280002,5.910001
0.01,16.980001,9.31
0.01,-7.39,10.880001
0.01,-32.210002,10.440001
0.01,-56.489999,7.94
0.01,41.489996,5.93
0.01,17.19,9.339998
0.01,-7.179999,10.89
0.01,-32.000001,10.420001
0.01,-56.279996,7.91
0.01,41.699999,5.95
0.01,17.400001,9.34
0.01,-6.98,10.87
0.01,-31.789998,10.380001
0.01,-56.069998,7.87
0.01,41.910002,5.98
0.01,17.599999,9.35
0.01,-6.75,10.86
0.01,-31.579997,10.360001
0.01,-55.86,7.84
0.01,42.109995,6
0.01,17.809998,9.369998
0.01,-6.559999,10.840001
0.01,-31.370001,10.339999
0.01,-55.650001,7.799999
0.01,42.319998,6.029999
0.01,18.019999,9.39
0.01,-6.36,10.829999
0.01,-31.159998,10.319999
0.01,-55.439998,7.77
0.01,42.529996,6.05
0.01,18.230001,9.400001
0.01,-6.149999,10.83
0.01,-30.949997,10.289999
0.01,-55.23,7.730001
0.01,42.739999,6.08
0.01,18.440001,9.420001
0.01,-5.94,10.82
0.01,-30.769999,10.269999
0.01,-55.009996,7.699999
0.01,42.949997,6.11
0.01,18.649998,9.44
0.01,-5.720001,10.8
0.01,-30.56,10.239999
0.01,-54.799998,7.649999
0.01,43.160001,6.129999
0.01,18.859998,9.449999
